id,title,author,published_utc,article_url,tickers,amp_url,image_url,description,title_finBERT,title_financialBERT,description_finBERT,description_financialBERT
cveHsF27X_2IcFI7b1SXzNt6YFqBMjqSq7bp1P4-qRw,FirstEnergy's (FE) Infrastructure Upgrade to Cut Outages,Zacks Equity Research,2022-07-01T18:02:00Z,https://www.zacks.com/stock/news/1947009/firstenergys-fe-infrastructure-upgrade-to-cut-outages,XEL NI FE PNW,https://www.zacks.com/amp/stock/news/1947009/firstenergys-fe-infrastructure-upgrade-to-cut-outages,https://staticx-tuner.zacks.com/images/articles/main/fe/332.jpg,"FirstEnergy's (FE) unit, Penelec, is replacing underground electric cables in Millcreek Township to enhance service reliability and reduce outages.",positive,neutral,positive,positive
T5Ky33qV9elWV9Qw8dbP04AgtoTP_t7KeaHNBSPujIQ,COMMUNIQUE DE PRESSE: BIGBEN: MODALITES DE MISE A DISPOSITION DES DOCUMENTS PREPARATOIRES - ASSEMBLEE GENERALE MIXTE DU 22 JUILLET 2022,Bigben Interactive,2022-07-01T18:00:00Z,https://www.globenewswire.com/news-release/2022/07/01/2473103/0/fr/COMMUNIQUE-DE-PRESSE-BIGBEN-MODALITES-DE-MISE-A-DISPOSITION-DES-DOCUMENTS-PREPARATOIRES-ASSEMBLEE-GENERALE-MIXTE-DU-22-JUILLET-2022.html,BIG,https://www.globenewswire.com/news-release/2022/07/01/2473103/0/fr/COMMUNIQUE-DE-PRESSE-BIGBEN-MODALITES-DE-MISE-A-DISPOSITION-DES-DOCUMENTS-PREPARATOIRES-ASSEMBLEE-GENERALE-MIXTE-DU-22-JUILLET-2022.html,https://ml-eu.globenewswire.com/Resource/Download/3323db9b-9f67-41ff-a89b-8923aafbb8ea?size=1,Le 1er Juillet 2022,neutral,neutral,neutral,neutral
pr-Bm9DWb3DUhDcDpLaysgxId0uBwW0nuFvFD7ytBnk,Park Aerospace Corp. Announces Date of First Quarter Earnings Release and Conference Call,Park Aerospace Corp.,2022-07-01T17:48:00Z,https://www.globenewswire.com/news-release/2022/07/01/2473101/0/en/Park-Aerospace-Corp-Announces-Date-of-First-Quarter-Earnings-Release-and-Conference-Call.html,PKE,https://www.globenewswire.com/news-release/2022/07/01/2473101/0/en/Park-Aerospace-Corp-Announces-Date-of-First-Quarter-Earnings-Release-and-Conference-Call.html,https://ml.globenewswire.com/Resource/Download/26372b73-a556-48cd-9ce6-cb4d6e31e53c?size=1,"NEWTON, Kan., July  01, 2022  (GLOBE NEWSWIRE) -- Park Aerospace Corp. (NYSE - PKE) announced that it plans to release its financial results for its 2023 fiscal year first quarter ended May 29, 2022 before the New York Stock Exchange opens on Thursday, July 7, 2022. The Company will conduct a conference call to discuss such results at 11:00 a.m. EDT on the same day. Forward-looking and other material information may be discussed in this conference call. The conference call dial-in number is (807) 407-3982 in the United States and Canada and (201) 493-6780 in other countries and the required passcode is 13730808.",neutral,neutral,neutral,neutral
N0uAVaiESHpjYFs-evQPJO1Y_C4C6jHlIi8TZpTHbzM,"Why Amazon, MercadoLibre, and Roku Stocks Moved Higher on Friday",newsfeedback@fool.com (Danny Vena),2022-07-01T17:28:34Z,https://www.fool.com/investing/2022/07/01/why-amazon-mercadolibre-and-roku-stocks-moved-high/,AMZN NFLX DIS MELI ROKU,,https://g.foolcdn.com/editorial/images/688053/a-mom-with-a-young-child-looking-at-a-laptop-at-the-kitchen-table.jpg,Bargain-hunting investors gave these consumer-facing tech stocks a boost.,positive,neutral,positive,positive
yuoIxf-W01kTGRWWR873yTs4ZF7s6eTlrV6lQPLdDHc,Semiconductor stocks are ‘one of the safest places to be’ despite weakening demand,Wajeeh Khan,2022-07-01T17:27:00Z,https://invezz.com/news/2022/07/01/semiconductor-stocks-are-one-of-the-safest-places-to-be-despite-weakening-demand/,ENTG,https://invezz.com/news/2022/07/01/semiconductor-stocks-are-one-of-the-safest-places-to-be-despite-weakening-demand/?amp,https://invezz.com/wp-content/uploads/2022/07/162588996-m.jpg,"Amidst reports of weakening demand for PCs and Smartphones, a Stifel analyst continues to recommend semiconductor stocks for the long-term investors. Ho explains why he’s sticking to semiconductor stocks Patrick Ho agrees it will be a rough terrain for the chip stocks in the near-term, but the long-term story, he’s convinced, remains unchanged. On CNBC’s […]
The post Semiconductor stocks are ‘one of the safest places to be’ despite weakening demand appeared first on Invezz.",positive,positive,negative,neutral
ZzGd-ELoI8RNsQhjVY25ELgPxgei-bzj9hKX8znmYpE,"Volcon Debuts Its All-Wheel Drive, Fully Electric UTV, The Stag - Opens Pre-Orders",Volcon ePowersports,2022-07-01T17:21:00Z,https://www.globenewswire.com/news-release/2022/07/01/2473097/0/en/Volcon-Debuts-Its-All-Wheel-Drive-Fully-Electric-UTV-The-Stag-Opens-Pre-Orders.html,VLCN,https://www.globenewswire.com/news-release/2022/07/01/2473097/0/en/Volcon-Debuts-Its-All-Wheel-Drive-Fully-Electric-UTV-The-Stag-Opens-Pre-Orders.html,https://ml.globenewswire.com/Resource/Download/1cba0cb8-83a4-48a3-b686-0b6afbba0bcc?size=2,"With class-leading 125 hp and 265 lb-ft of torque, the Volcon Stag will offer exhilarating performance and an unmatched driving experience. Incorporating the optional paddle shifters with overboost mode the Stag’s electric power plant will produce a blistering  output exceeding  140 hp. With class-leading 125 hp and 265 lb-ft of torque, the Volcon Stag will offer exhilarating performance and an unmatched driving experience. Incorporating the optional paddle shifters with overboost mode the Stag’s electric power plant will produce a blistering  output exceeding  140 hp.",positive,neutral,neutral,positive
5cFCU43ByFGUG8c_1NqSRmVVJH4MdZca9txd1USurYQ,Best Fixed-Income ETFs of 1H22,Sanghamitra Saha,2022-07-01T17:06:00Z,https://www.zacks.com/stock/news/1946978/best-fixed-income-etfs-of-1h22,TLT SHV PVI BIL USFR OPER IBHB SGOV RISR,https://www.zacks.com/amp/stock/news/1946978/best-fixed-income-etfs-of-1h22,https://staticx-tuner.zacks.com/images/default_article_images/default195.jpg,Some interest-protected bonds have managed to fare better than the regular bond ETFs in the first half of 2022.,positive,neutral,positive,positive
BpAuLZPDd0SAnXUJZOSyrmmPEqKkog48gmKMC9QDClI,Palantir Vs. C3.ai: Bright Future Vs. Red Flags,Convequity,2022-07-01T17:03:45Z,https://seekingalpha.com/article/4521398-palantir-vs-c3-ai-bright-future-vs-red-flags,AI PLTR,,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1319573751/image_1319573751.jpg?io=getty-c-w750,"C3.ai’s go-to-market is not highly effective, leading to decelerating growth and cash burn. Read a comparison between C3.ai and Palantir here.",neutral,neutral,negative,negative
DfOFv80yX3la4x033Q4z7sFR5zEYiBGKry-Cu7Nw6a0,Why Micron Technology Stock Is Falling Today,newsfeedback@fool.com (Chris Neiger),2022-07-01T17:01:16Z,https://www.fool.com/investing/2022/07/01/why-micron-technology-stock-is-falling-today/,MU,,https://g.foolcdn.com/editorial/images/688046/gettyimages-937427370.jpg,Investors ignored Micron's solid third-quarter results and focused on the company's guidance.,negative,neutral,negative,positive
tSXjkpK4u92zWb8PANn-pMG3ZoVdnZlB8GftiQMAyvQ,Adtalem (ATGE) Up 17.4% in Last 6 Months: Factors to Note,Zacks Equity Research,2022-07-01T17:01:00Z,https://www.zacks.com/stock/news/1946976/adtalem-atge-up-174-in-last-6-months-factors-to-note,LINC TAL ATGE PRDO,https://www.zacks.com/amp/stock/news/1946976/adtalem-atge-up-174-in-last-6-months-factors-to-note,https://staticx-tuner.zacks.com/images/articles/main/b0/2844.jpg,Adtalem (ATGE) benefits from solid demand for healthcare programs and offerings.,positive,neutral,positive,positive
m-7V6ywK3jkytTubymk0paWGXKMBWB3glxwA6EgYjS4,Wall Street profit expectations for megabanks cooled only slightly despite deep freeze in stocks,MarketWatch,2022-07-01T16:54:00Z,https://www.marketwatch.com/story/wall-street-profit-expectations-for-megabanks-cooled-only-slightly-despite-deep-freeze-in-stocks-11656694461,JPM MS C WFC BAC GS XLF DJIA,https://www.marketwatch.com/amp/story/wall-street-profit-expectations-for-megabanks-cooled-only-slightly-despite-deep-freeze-in-stocks-11656694461,https://images.mktw.net/im-575913/social,"Analysts trim Q2 profit targets for Citigroup, Wells Fargo, Morgan Stanley and Bank of America, but JPMorgan fares better.",positive,positive,negative,positive
ns-wv8RkEg5rYyPmy7Lf2csbXIzpSr5fkig2T9FZSs0,Why Tesla Shares Moved Higher Friday,newsfeedback@fool.com (Howard Smith),2022-07-01T16:47:47Z,https://www.fool.com/investing/2022/07/01/why-tesla-shares-moved-higher-friday/,TSLA NIO LI XPEV,,https://g.foolcdn.com/editorial/images/688016/0x0-modely-04.jpg,Data out of China this morning could mean good things for Tesla.,positive,neutral,positive,positive
le-F2cvDCbh1JFcWVcPHpNt_y1VAcRVfeOsZP57HxFo,Binge watching ‘Stranger Things’ Season 4 Volume 2 takes almost four hours,MarketWatch,2022-07-01T16:47:00Z,https://www.marketwatch.com/story/stranger-things-season-four-ends-with-a-2-5-hour-season-finale-11653066726,NFLX,https://www.marketwatch.com/amp/story/stranger-things-season-four-ends-with-a-2-5-hour-season-finale-11653066726,https://images.mktw.net/im-548741/social,Netflix reportedly spent $30 million per episode for the penultimate ‘Stranger Things’ season --- and the finale is a feature-length 2½ hours long,neutral,neutral,neutral,neutral
BCjXpwxxsh22yhPO8PYWX0MGOWTPKWVy7_QtGbyGVPo,Cool Company Ltd. – Formation Completed,Golar LNG,2022-07-01T16:46:00Z,https://www.globenewswire.com/news-release/2022/07/01/2473081/0/en/Cool-Company-Ltd-Formation-Completed.html,GOL GLNG GLNG,https://www.globenewswire.com/news-release/2022/07/01/2473081/0/en/Cool-Company-Ltd-Formation-Completed.html,https://ml-eu.globenewswire.com/Resource/Download/1074e188-b884-4757-b455-ac534ad33616?size=1,"Golar LNG Limited (""Golar"") announces today that it has sold to Cool Company Ltd. (“CoolCo”) the management organization responsible for the technical and commercial management of LNG carriers, and the provision of such services to third parties, as contemplated in the January 2022 Cool Company Ltd. formation update. CoolCo paid the previously agreed purchase price of $5 million in cash for the shares plus $1.5 million in working capital. As part of the transaction, approximately 600 maritime and office-based personnel became CoolCo employees.",neutral,neutral,neutral,neutral
P0utjQa6PsIOcbBhP54mHlZCLQtjQ5TksQ4JeRIhkkI,Here is Why Growth Investors Should Buy Earthstone Energy (ESTE) Now,Zacks Equity Research,2022-07-01T16:45:06Z,https://www.zacks.com/stock/news/1946939/here-is-why-growth-investors-should-buy-earthstone-energy-este-now,ESTE,https://www.zacks.com/amp/stock/news/1946939/here-is-why-growth-investors-should-buy-earthstone-energy-este-now,https://staticx-tuner.zacks.com/images/default_article_images/default35.jpg,"Earthstone Energy (ESTE) possesses solid growth attributes, which could help it handily outperform the market.",neutral,neutral,positive,positive
AaprJpjvaRMtAIJir4o4lhKoQQFJCvaViJBoh-EOPTo,3 Reasons Growth Investors Will Love Hub Group (HUBG),Zacks Equity Research,2022-07-01T16:45:06Z,https://www.zacks.com/stock/news/1946941/3-reasons-growth-investors-will-love-hub-group-hubg,HUBG,https://www.zacks.com/amp/stock/news/1946941/3-reasons-growth-investors-will-love-hub-group-hubg,https://staticx-tuner.zacks.com/images/default_article_images/default37.jpg,"Hub Group (HUBG) possesses solid growth attributes, which could help it handily outperform the market.",neutral,neutral,positive,positive
29zA8--B7OUxtFu_m02ot39chagknCDb232ey0Bi1ag,3 Reasons Why Growth Investors Shouldn't Overlook Forward Air (FWRD),Zacks Equity Research,2022-07-01T16:45:06Z,https://www.zacks.com/stock/news/1946940/3-reasons-why-growth-investors-shouldnt-overlook-forward-air-fwrd,FWRD,https://www.zacks.com/amp/stock/news/1946940/3-reasons-why-growth-investors-shouldnt-overlook-forward-air-fwrd,https://staticx-tuner.zacks.com/images/default_article_images/default36.jpg,"Forward Air (FWRD) possesses solid growth attributes, which could help it handily outperform the market.",neutral,neutral,positive,positive
ctueaIS-s3wkxft9K7pBKY2z60SXpLae-inNqVA2U4w,Looking for a Growth Stock? 3 Reasons Why Greif (GEF) is a Solid Choice,Zacks Equity Research,2022-07-01T16:45:05Z,https://www.zacks.com/stock/news/1946942/looking-for-a-growth-stock-3-reasons-why-greif-gef-is-a-solid-choice,GEF,https://www.zacks.com/amp/stock/news/1946942/looking-for-a-growth-stock-3-reasons-why-greif-gef-is-a-solid-choice,https://staticx-tuner.zacks.com/images/default_article_images/default38.jpg,Greif (GEF) could produce exceptional returns because of its solid growth attributes.,positive,neutral,positive,positive
uUA-40YFTr5w0EuhxSy2RqNpXy0rieF077pjFFQe95Y,It ain't a bear market for  Bobby Bonilla. How the former Mets player's financial feat illustrates the magic of compound interest.,MarketWatch,2022-07-01T16:45:00Z,https://www.marketwatch.com/story/what-is-bobby-bonilla-day-it-is-the-beauty-of-compound-interest-11625145948,DJIA COMP,https://www.marketwatch.com/amp/story/what-is-bobby-bonilla-day-it-is-the-beauty-of-compound-interest-11625145948,https://images.mktw.net/im-363227/social,July 1 marks an annual $1.2 million payday for the former Mets third baseman.,neutral,neutral,neutral,neutral
Gih3uUF3hZQSHD13uEkOb6VubLBNeVP_U9gYm_QtNWw,Cool Company Ltd. - Formation Completed,Cool Company Ltd.,2022-07-01T16:37:00Z,https://www.globenewswire.com/news-release/2022/07/01/2473078/0/en/Cool-Company-Ltd-Formation-Completed.html,COOL,https://www.globenewswire.com/news-release/2022/07/01/2473078/0/en/Cool-Company-Ltd-Formation-Completed.html,https://ml-eu.globenewswire.com/Resource/Download/f70127a3-4447-4bb3-bd62-d5bf65babfe3?size=1,"Cool Company Ltd. (""CoolCo"" or the ""Company"") is pleased to announce today that it has acquired from Golar Management (Bermuda) Limited the management organization responsible for the technical and commercial management of its LNG carriers and the provision of such services to third parties, as contemplated in the January 2022 Cool Company Ltd. formation update. CoolCo paid the previously agreed purchase price of $5 million in cash for the shares plus $1.5 million in working capital. As part of the transaction, approximately 600 maritime and office-based personnel become employees of CoolCo.",neutral,neutral,neutral,neutral
pxCuIziovqIdXKuZSXd0NADGcOY--J1Zq8KU0T836mQ,Why Coupang Stock Was Rallying 12% Higher Today,newsfeedback@fool.com (Nicholas Rossolillo),2022-07-01T16:34:47Z,https://www.fool.com/investing/2022/07/01/why-coupang-stock-was-rallying-14-higher-today/,CPNG MS CS,,https://g.foolcdn.com/editorial/images/688036/e-commerce-shopping-online.jpg,An analyst predicts that a growth slowdown is already priced in at this point.,positive,neutral,negative,negative
SCVsuuaLykuqoXTefJYxl110eQEj8ud5EpG1OGH-9DM,Why this Morgan Stanley portfolio manager is ‘gradually’ getting less defensive in stocks as recession fears rise,MarketWatch,2022-07-01T16:34:00Z,https://www.marketwatch.com/story/why-this-morgan-stanley-portfolio-manager-is-gradually-getting-less-defensive-in-stocks-as-recession-fears-rise-11656693290,DJIA COMP XHB,https://www.marketwatch.com/amp/story/why-this-morgan-stanley-portfolio-manager-is-gradually-getting-less-defensive-in-stocks-as-recession-fears-rise-11656693290,https://images.mktw.net/im-538495/social,"It may be time to get a little less defensive and shift toward buying some crushed stocks as recession fears intensify, according to Andrew Slimmon, an equity portfolio manager at Morgan Stanley Investment Management.",neutral,negative,positive,neutral
GIJGs3AoNQH1MJdbM-lHAgqSA_S8CbPN4QX1IVlbwsY,Nvidia Stock Falls In Sympathy With Micron As Economic Woes Hamper Chip Demand: What's Next?,Melanie Schaffer,2022-07-01T16:30:02Z,https://www.benzinga.com/trading-ideas/movers/22/07/27932877/nvidia-stock-falls-in-sympathy-with-micron-as-economic-woes-hamper-chip-demand-whats-next,NVDA AMD MU,https://www.benzinga.com/amp/content/27932877,https://cdn.benzinga.com/files/images/story/2022/07/01/semconductorships.h_ko.shutterstock_1918702550.jpg?width=1200&height=800&fit=crop,"Nvidia Corporation (NASDAQ: NVDA) reached a new 52-week low on Friday, despite the S&P 500 trading slightly higher.
Chip stocks, like much of the technology sector, have declined heavily this year, with Nvidia plunging 50% from its 2022 opening price of $297.85. Comparably, Advanced Micro Devices, Inc (NASDAQ: AMD) has plummeted 49% and Micron Technology, Inc (NASDAQ: MU) has slid 45% over the same time period.
Chip stocks enjoyed a massive bull run after the COVID-19 crash in March 2020 amid a shortage in the technology that rippled through the tech sector. Soaring inflation and fears of a looming recession have now hampered demand.
When Micron printed its third-quarter financial results on Thursday, a downturn in the sector was all but confirmed.
Although Micron printed an earnings beat, reporting quarterly adjusted earnings of $2.59 per share, compared to the estimate of $2.44 per share, the company’s guidance for the fourth quarter came in significantly short of expectations.
For the fourth quarter, Micron guided EPS of between $1.43 and $1.83 versus the estimate ...",negative,neutral,negative,negative
